0abdc583-2bf9-4047-9070-300f5a51b9e2,signal_transduction,0,9,0244568,121,25,74
aafdcd71-9420-4c09-bf13-d6489695741f,algorithms,0.4,6,0145348,155,25,74
577232c4-b4be-4da0-8ccb-4fadc07677e0,magnetic_resonance_imaging,0.2,5,0182773,70,25,74
1b922424-9667-4fdb-8ebd-a50f44ea03a5,obesity,0.4,4,0238648,256,25,74
23010795-f105-4ae2-be97-ff6b19dddd49,molecular_sequence_data,0.2,9,0219708,255,25,74
a7f6b47c-0244-4ffa-9465-8f59449f4568,cell_line_tumor,0.4,7,0219139,120,25,74
fbf1f202-5120-4ace-838b-2cd6cb11db2c,neoplasms,0,4,0321353,246,25,74
7e0dde86-67a0-44a3-a80c-2fcf842c4753,neoplasms,0.2,7,0671292886861322271014699,192,31,91
db72a3f2-5f92-41a0-955e-247535e48b17,molecular_sequence_data,0.6,9,0121949737909111977132069456561,294,31,91
deccf336-3814-4cfc-bdc2-708237933029,magnetic_resonance_imaging,0.4,8,09233618351690169130899,158,31,91
e6e0f863-a4bc-4f62-a19e-a5f26b11bdb1,algorithms,0.2,7,072791051250129,280,31,91
519b0b65-90cf-4dc3-b434-da2ef6c25995,cell_line_tumor,0.2,9,0321938,246,31,91
c6e1fafb-167f-4140-9ac9-7367f2f0d15f,signal_transduction,0.2,8,0132574,163,31,91
69bb5a1b-1cd6-4b85-9bfa-9950da90dcdf,obesity,0.2,2,0152525,146,31,91
d48a1e3d-191f-4fe5-83b5-4fd8186b0f57,magnetic_resonance_imaging,0.6,4,0186452,264,20,59
41df9629-cef2-4e26-b061-413cfca8ab5c,obesity,0.8,3,0259132,257,20,59
811fb133-bb82-465a-98d5-2bccdc952bd1,neoplasms,0,6,0238341,175,20,59
ee9020b8-6ab4-4dfd-83c2-fb8e423c3f53,cell_line_tumor,0.4,9,0154840,236,20,59
8d7083b8-e393-494c-a580-b6b5ce96e217,molecular_sequence_data,0.4,9,0282669,222,20,59
54cf9bbf-1757-4b80-866a-c4691937fa77,signal_transduction,0.2,9,0159709,210,20,59
5c7e4858-400b-4cd0-a594-58df61643829,algorithms,0.2,9,072277,233,20,59
cff0cf1e-9582-4b26-b087-b453d51f2e42,signal_transduction,0,6,0251377,202,41,121
86c6fbe3-b0b2-4167-8826-732dfc9ac393,cell_line_tumor,0,7,0202663,245,41,121
f78cc7dc-7405-4a06-986a-5138208d8680,algorithms,0,6,0109937,181,41,121
9c1ec1bf-f294-43c9-9d61-c1d2663c4348,obesity,0.6,7,064779,300,41,121
c54a5194-efae-4c5d-be6a-406792172071,neoplasms,0,3,055689,73,41,121
a39b35f1-86b9-4422-9984-40365a5c40bb,molecular_sequence_data,0.2,8,063310,70,41,121
40aa70d8-cbbd-4db6-affd-783d9df0cc49,magnetic_resonance_imaging,0.2,8,0119329,214,41,121
f0a418c4-8d84-4c5d-b216-a6051a0cfc9a,obesity,0.2,8,092275,176,9,26
e1c71744-9a41-4226-aca0-610483cafa6c,neoplasms,0.2,7,092125,117,9,26
9701e0dc-0a77-424b-865e-55f07b08e68b,magnetic_resonance_imaging,0.2,8,0126998,186,9,26
21955f9a-13c1-4d6b-8f54-91f1a7f70860,cell_line_tumor,0.2,7,074480,234,9,26
767ba7fd-59cd-46b6-8cdb-553fd8c8ec23,signal_transduction,0,8,051385,190,9,26
7a99ff08-92c0-422f-9225-7df1f1bbabc0,molecular_sequence_data,0,9,053516,129,9,26
243094d1-8f35-4b3d-a170-07a467d932f1,algorithms,0.2,7,062580,324,9,26
2eadd862-0595-4ec8-972c-e7f4b4f03ccc,cell_line_tumor,0.2,5,010303142081,231,14,40
9ec06471-0b8b-41e3-8370-534f4830265a,obesity,0.2,7,0740516461968115871,206,14,40
c61b7d4f-b508-4874-b7bb-3e749ac8bc7a,algorithms,0.4,8,04096989152575286917,190,14,40
c39d36ae-29dc-42eb-840a-302fae23a8d5,neoplasms,0.4,10,0224310229241390106738,167,14,40
8175be5b-9745-4a30-96bb-77ed6c916202,molecular_sequence_data,0.4,9,035838224275849973,143,14,40
60af7523-3884-47ad-83a1-c8e5e6b0acc8,magnetic_resonance_imaging,0,10,02169324617,302,14,40
0253dd6f-8c4c-4c5b-8059-170c68a0244e,signal_transduction,0.2,6,098084,87,14,40
16416608-65b2-4fef-b82a-9db42fc83245,molecular_sequence_data,0.8,6,0195896115800,173,50,148
7de4b73a-51bf-46b4-b2de-8049382cad41,algorithms,0.6,6,013981485609,275,50,148
83200e29-3d33-4589-a464-5d23a14907c9,signal_transduction,0.4,7,012456886947,210,50,148
5cafff7b-9eb7-435a-8f19-3eda44c1efae,neoplasms,0.4,6,014543262313,232,50,148
457800d9-1809-4ecd-9c7e-5b1795fb83c4,obesity,0.2,6,013142259767,244,50,148
ff2b16af-1e85-45ab-bf92-26e4b2f74544,magnetic_resonance_imaging,0.2,2,015063227230,57,50,148
20305817-ad49-4ee6-acad-e6ac9f1736a6,cell_line_tumor,0.4,10,097672123561,233,50,148
d15f48c2-2151-48eb-ab95-b7a7d6e2c326,magnetic_resonance_imaging,0,8,067370,259,10,29
b77a5f9b-4ca5-442b-8053-f73b750251e9,obesity,0,7,053112,179,10,29
0d960a66-e506-4773-994b-567b9f476fc2,algorithms,0.2,9,042412,56,10,29
a397f127-3b48-4501-b5d4-eb1ac18bbf39,signal_transduction,0,7,060751,40,10,29
6920d3bf-d753-41a0-802e-b3f5e610aded,molecular_sequence_data,0,8,060959,240,10,29
b2fc474a-1367-456a-b211-5a57738b69d4,neoplasms,0,8,051031,47,10,29
8767216a-c20b-4c8c-93ee-13bada756a0c,cell_line_tumor,0,7,067173,205,10,29
8d70af82-060b-49b3-9efe-15720b379fdd,molecular_sequence_data,0.8,5,041184220795140549,219,8,23
